Type,Common Name of Products,Trade Name of Products,Registration No,Name of Registration Holder,Recommended Crops,Recommended Pests,Dosage rate/ha
FUNGICIDE,Hexaconazole,Ravzole 5 EC,AP-2180,Raven Agro Chemicals Limited,Banana,Sigatoka,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Getzole 5 EC,AP-2302,One Agro Concern,Banana,Sigatoka,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Pelert 5 EC,AP-2303,Petrochem Agro Industries Ltd.,Banana,Sigatoka,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Janata 5 EC,AP-2304,Home Pest Control,Banana,Sigatoka,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Hazel 5 EC,AP-2495,Dreamland Agro Products,Tea,"Red rust, Die-back, Black rot",750 ml in 1000 lt of water
FUNGICIDE,Hexaconazole,Furazol 5 EC,AP-2496,Sun Corporation,Tea,"Red rust, Die-back, Black rot",750 ml in 1000 lt of water
FUNGICIDE,Hexaconazole,Visha 5 EC,AP-2497,Nidus Agro,Tea,"Red rust, Die-back, Black rot",750 ml in 1000 lt of water
FUNGICIDE,Hexaconazole,Rexizole 5 EC,AP-2498,Reximco Insecticides Limited,Tea,"Red rust, Die-back, Black rot",750 ml in 1000 lt of water
FUNGICIDE,Hexaconazole,Rexizole 5 EC,AP-2498,Reximco Insecticides Limited,Mango,Anthracnose,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Greenzole 5 EC,AP-2499,Green Bangla Agrovet Limited,Chili,Anthracnose,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Curezole 50 SC,AP-2500,Mary Gold Agro Science,Mango,Anthracnose,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Adhezole 5 EC,AP-2501,Advanced Agricultural Solution Ltd,Mango,Anthracnose,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Sicohexa 5 EC,AP-2502,S S Vision Limited,Cucurbits,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Sicohexa 5 EC,AP-2502,S S Vision Limited,Banana,Sigatoka,1 ml/litre of water
FUNGICIDE,Hexaconazole,Butazole 50 SC,AP-2503,Crop Life Agro Chemicals Ltd,Cucurbits,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Nato 10 EC,AP-2618,Agro Chem Agribusiness,Mango,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Hexapure 5 EC,AP-2779,Sahid Enterprise,Banana,Sigatoka,1 ml/litre of water
FUNGICIDE,Hexaconazole,Maczole 5 EC,AP-2780,Mahir Agro Care,Banana,Sigatoka,1 ml/litre of water
FUNGICIDE,Hexaconazole,Setel 5 EC,AP-2781,Rahman Pesticide & Chemicals Co.,Banana,Sigatoka,1 ml/litre of water
FUNGICIDE,Hexaconazole,Winzole 10 EC,AP-2782,A R Khan & Co.,Mango,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Winzole 10 EC,AP-2782,A R Khan & Co.,Mango,Anthracnose,1 ml/Litre of water
FUNGICIDE,Hexaconazole,T-Hexa 5 EC,AP-3083,H P Distributor,Tea,"Die back, Black rot",750 ml
FUNGICIDE,Hexaconazole,Fasal Hexa 5 EC,AP-3084,Green Bangla Formulation,Tea,"Die back, Black rot",750 ml
FUNGICIDE,Hexaconazole,Fasal Hexa 5 EC,AP-3084,Green Bangla Formulation,Mango,Anthracnose,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Fizole 5 EC,AP-3085,West Agro Chemicals Industries,Mango,Anthracnose,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Ibex 5 EC,AP-3086,Agro Link (BD),Tea,"Red rust, Die back, Black rot",750 ml
FUNGICIDE,Hexaconazole,Ibex 5 EC,AP-3086,Agro Link (BD),Sweet guard,Powder mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Pro-zole 5 EC,AP-3087,Pratasha International,Cucumber,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,S-Zole EC,AP-3088,S M Agro International,Tea,"Red rust, Die back, Black rot",750 ml
FUNGICIDE,Hexaconazole,Astozol 5 EC,AP-3089,Asrton Agri Care Bangladesh,Tea,"Red rust, Die back, Black rot",750 ml
FUNGICIDE,Hexaconazole,Kazol 5 EC,AP-3090,Gurpukur Corporation,Tea,"Red rust, Die back, Black rot",750 ml
FUNGICIDE,Hexaconazole,G-Conazole 10 EC,AP-3091,GME Agro Limited,Tea,"Red rust, Die back, Black rot",500 ml
FUNGICIDE,Hexaconazole,Zole ST 10 EC,AP-3090,Symbiosis Technology,Tea,"Red rust, Die back, Black rot",500 ml
FUNGICIDE,Hexaconazole,Abazole 5 EC,AP-3215,Aranya Crop Care Limited,Cucumber,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Exzole 5 SC,AP-3218,Cobra Agro Chemical Industries,Cucumber,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Benzole 5 EC,AP-3228,Bengal Agro Chemicals Industries,Cucumber,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Unihexa 5 EC,AP-3229,Unicrop Protection Limited,Cucumber,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Lilizole 5 EC,AP-3230,Lily Traders,Cucumber,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Hexicon 5 EC,AP-3231,Siam Agro,Cucumber,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Sahzole 5 EC,AP-3232,Shahjalal Agro Industries,Cucumber,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Hexaconazole,Greatzole 5 EC,AP=3233,Great Agro Care,Cucumber,Powdery mildew,1 ml/Litre of water
FUNGICIDE,Iprodione,Rovral 50 WP,AP-143,Bayer CropScience Limited,Mustard,Alternaria spot,1.00 Kg
FUNGICIDE,Iprodione,Rovral 50 WP,AP-143,Bayer CropScience Limited,Onion,Purple blotch,1.00 Kg
FUNGICIDE,Iprodione,Curate 50 WP,AP-1352,Crop Protection & Care Center,Mustard,Alternaria bright,1 gm/litre of water
FUNGICIDE,Iprodione,Curate 50 WP,AP-1352,Crop Protection & Care Center,Onion,Purple blotch,2 gm/litre of water
FUNGICIDE,Iprodione,Curate 50 WP,AP-1352,Crop Protection & Care Center,Tomato,Early blight,2 gm/litre of water
FUNGICIDE,Iprodione,Iprosun 50 WP,AP-1354,Oroni International Limited,Mustard,Alternaria bright,1 gm/litre of water
FUNGICIDE,Iprodione,Iprosun 50 WP,AP-1354,Oroni International Limited,Onion,Purple blotch,2 gm/litre of water
FUNGICIDE,Iprodione,Iprosun 50 WP,AP-1354,Oroni International Limited,Chili,Anthracnose &  Powdery mildew,2 gm/litre of water
FUNGICIDE,Iprodione,Evaral 50 WP,AP-1356,E H & Agrovet Limited,Mustard,Alternaria bright,1 gm/litre of water
FUNGICIDE,Iprodione,Rovanon 50 WP,AP-1385,ACI Formulations Limited,Onion,Purple blotch,2 gm/litre of water
FUNGICIDE,Iprodione,Rovanon 50 WP,AP-1385,ACI Formulations Limited,Mustard,Alternaria bright,1 gm/litre of water
FUNGICIDE,Iprodione,Sinobral 50 WP,AP-1701,Omnechem Limited,Mustard,Alternaria bright,1 gm/litre of water
FUNGICIDE,Iprodione,Hayprodione 50 WP,AP-1702,Haychem (Bangladesh) Limited,Mustard,Alternaria bright,1 gm/litre of water
FUNGICIDE,Iprodione,Googlee 50 WP,AP-1703,East West Crop Science,Mustard,Alternaria bright,1 gm/litre of water
FUNGICIDE,Iprodione,Sevral 50 WP,AP-1706,Atherton Imbros Company Limited,Mustard,Alternaria bright,2 gm/litre of water
FUNGICIDE,Iprodione,Sevral 50 WP,AP-1706,Atherton Imbros Company Limited,Chili,Anthracnose,1 gm/litre of water
FUNGICIDE,Iprodione,Sevral 50 WP,AP-1706,Atherton Imbros Company Limited,Onion,Purple blotch,2 gm/litre of water
FUNGICIDE,Iprodione,Ipron 50 WP,AP-1880,Lorota International,Chili,Anthracnose,2 gm/litre of water
FUNGICIDE,Iprodione,Aristodione 50 WP,AP-1881,Aristocrat Agro Services,Onion,Purple blotch,2 gm/litre of water
FUNGICIDE,Iprodione,Aristodione 50 WP,AP-1881,Aristocrat Agro Services,Mustard,Alternaria blight,1 gm/litre of water
FUNGICIDE,Iprodione,Agrodione 50 WP,AP-1883,Partex Agro Limited,Onion,Purple blotch,2 gm/litre of water
FUNGICIDE,Iprodione,Agrodione 50 WP,AP-1883,Partex Agro Limited,Mustard,Alternaria blight,2 gm/litre of water
FUNGICIDE,Iprodione,Agrodione 50 WP,AP-1883,Partex Agro Limited,Tomato,Early blight,2 gm/litre of water
FUNGICIDE,Iprodione,Memoral 50 WP,AP-1884,Asia Trade International,Mustard,Alternaria blight,2 gm/litre of water
FUNGICIDE,Iprodione,Alphadione 50 WP,AP-1888,Alpha Agro Limited,Onion,Purple blotch,1 gm/litre of water
FUNGICIDE,Iprodione,Alphadione 50 WP,AP-1888,Alpha Agro Limited,Mustard,Alternaria blight,1 gm/litre of water
FUNGICIDE,Iprodione,Okral 50 WP,AP-1927,Marshal Agrovet Chemical Industries Ltd,Onion,Purple blotch,2 gm/litre of water
FUNGICIDE,Iprodione,Okral 50 WP,AP-1927,Marshal Agrovet Chemical Industries Ltd,Mustard,Alternaria blight,1 gm/litre of water
FUNGICIDE,Iprodione,Imperial 50 WP,AP-2540,Bangladesh Agricultural Industries,Onion,Purple blotch,2 gm/Litre of water
FUNGICIDE,Iprodione,Imperial 50 WP,AP-2540,Bangladesh Agricultural Industries,Mustard,Alternaria blight,2 gm/litre of water
FUNGICIDE,Iprodione,RPC 50 WP,AP-2541,Rahman Pesticide & Chemicals Co.,Mustard,Alternaria blight,2 gm/litre of water
FUNGICIDE,Iprodione,Ipro 50 WP,AP-2542,Sweet Agrovet Limited,Mustard,Alternaria blight,1 gm/litre of water
FUNGICIDE,Iprodione,Telus 50 WP,AP-2543,Anika Agro Chemicals,Mustard,Alternaria blight,1 gm/litre of water
FUNGICIDE,Iprodione,Ruvi One 50 WP,AP-3145,Astron Agri Care Bangladesh,Tea,"Die back, Black rot",1.00 Kg
FUNGICIDE,Iprodione,Pottary 50 WP,AP-3146,Aama Green Care,Tomato,Early blight,2 gm/litre of water
FUNGICIDE,Iprodione,Rexral 50 WP,AP-3147,Reximco Insecticides Limited,Tomato,Early blight,2 gm/litre of water
FUNGICIDE,Iprodione,Match 50 WP,AP-3148,Amco Agricultural Industries,Mustard,Alternaria spot,1 gm/litre of water
FUNGICIDE,Iprodione,Rotund 50 WP,AP-3149,Maitri Agro Industries,Mustard,Alternaria spot,1 gm/litre of water
FUNGICIDE,Iprodione  (35%) + Carbendazim (17.5%),Iprozim 26 WP,AP-1355,Oroni International Limited,Mustard,Alternaria bright,1 gm/litre of water
FUNGICIDE,Iprodione  (35%) + Carbendazim (17.5%),Iprozim 26 WP,AP-1355,Oroni International Limited,Onion,Purple blotch,2 gm/litre of water
FUNGICIDE,Iprodione  (35%) + Carbendazim (17.5%),Iprozim 26 WP,AP-1355,Oroni International Limited,Potato,Late blight,2 gm/litre of water
FUNGICIDE,Iprodione  (35%) + Carbendazim (17.5%),Iprozim 26 WP,AP-1355,Oroni International Limited,Sugarcane,Sett rot,2 gm/litre of water
FUNGICIDE,Isoprothiolane,Fujione 40 EC,AP-665,Auto Crop Care Limited,Mango,Anthracnose,1 ml/Litre of water
FUNGICIDE,Isoprothiolane,Fujione 40 EC,AP-665,Auto Crop Care Limited,Rice,Sheath blight,750 ml
FUNGICIDE,Kasugamycin,Kasumin 2% Liquid,AP-1357,Shetu Corporation Limited,Chili,Anthracnose,0.5 ml/Litre of water
FUNGICIDE,Kasugamycin,Kasumin 2% Liquid,AP-1357,Shetu Corporation Limited,Wheat,Leaf rust,0.5 ml/Litre of water
FUNGICIDE,Kasugamycin,Kasumin 2% Liquid,AP-1357,Shetu Corporation Limited,Mango,Anthracnose,0.5 ml/Litre of water
FUNGICIDE,Mancozeb,Nemispore 80 WP,AP-166,ACI Formulations Limited,Potato,Late & Early blight,2.50 Kg/1000Lt water
FUNGICIDE,Mancozeb,Pencozeb 80 WP,AP-242,Shetu Pesticides Limited,Potato,Late blight,2.24 kg
FUNGICIDE,Mancozeb,Pencozeb 80 WP,AP-242,Shetu Pesticides Limited,Ground nut,Tikka rust,2 gm/Litre of water
FUNGICIDE,Mancozeb,Pencozeb 80 WP,AP-242,Shetu Pesticides Limited,Tomato,Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Pencozeb 80 WP,AP-242,Shetu Pesticides Limited,Mango,Anthracnose,2 gm/Litre of water
FUNGICIDE,Mancozeb,Indofil M 45,AP-272,Auto Crop Care Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Indofil M 46,AP-272,Auto Crop Care Limited,Onion,Purple blotch,2 gm/Litre of water
FUNGICIDE,Mancozeb,Indofil M 47,AP-272,Auto Crop Care Limited,Mango,Powdery mildew and Anthracnose,2 gm/Litre of water
FUNGICIDE,Mancozeb,Edcozeb 80 WP,AP-273,Sea Trade Fertilizer Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Edcozeb 80 WP,AP-273,Sea Trade Fertilizer Limited,Tomato,Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Edcozeb 80 WP,AP-273,Sea Trade Fertilizer Limited,Mango,Anthracnose,2 gm/Litre of water
FUNGICIDE,Mancozeb,Razland 80 WP,AP-351,ACI Formulations Limited,Potato & Tomato,Late & Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Suncozeb 80 WP,AP-352,Shetu Corporation Limited,Potato & Tomato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Cozeb 80 WP,AP-448,Alpha Agro Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Cozeb 80 WP,AP-448,Alpha Agro Limited,Tomato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Golden M 45,AP-464,Atherton Imbros Company Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,McZidan 80 WP,AP-465,McDonald Bangladesh (Pvt) Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,McZidan 80 WP,AP-465,McDonald Bangladesh (Pvt) Limited,Tomato,Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,McZidan 80 WP,AP-465,McDonald Bangladesh (Pvt) Limited,Mango,Anthracnose,2 gm/Litre of water
FUNGICIDE,Mancozeb,Filthane M 45,AP-504,Agritech,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,LM 45,AP-526,The Limit Agroproducts Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Dithane M 45,AP-546,Bayer CropScience Limited,Potato,Early & Late blight,2.20 Kg
FUNGICIDE,Mancozeb,Dithane M 46,AP-547,Bayer CropScience Limited,Jute,Stem rot,2.20 Kg
FUNGICIDE,Mancozeb,Dithane M 47,AP-547,Bayer CropScience Limited,Peanut,Tikka disease,2.20 Kg
FUNGICIDE,Mancozeb,Agrizeb 80 WP,AP-603,Square Pharmaceuticals Limited,Potato,Late blight,2 gm/litre of water
FUNGICIDE,Mancozeb,Vondozeb 42 SC,AP-608,Naafco (Private) Limited,Banana,Sigatoka,3 ml litre of water
FUNGICIDE,Mancozeb,Vondozeb 42 SC,AP-608,Naafco (Private) Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Haymancozeb 80 WP,AP-610,Haychem (Bangladesh) Limited,Potato,Late blight,2 gm litre of water
FUNGICIDE,Mancozeb,Haymancozeb 80 WP,AP-610,Haychem (Bangladesh) Limited,Tomato,Wilt,2 mg litre of water
FUNGICIDE,Mancozeb,Haymancozeb 80 WP,AP-610,Haychem (Bangladesh) Limited,Onion,Purple blotch,2 gm/Litre of water
FUNGICIDE,Mancozeb,Shinmazeb 80 WP,AP-615,Petrochem (Bangladesh) Limited,Potato,Late blight,2 gm/litre of water
FUNGICIDE,Mancozeb,Shinmazeb 80 WP,AP-615,Petrochem (Bangladesh) Limited,Tomato,Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Mosum M 80 WP,AP-626,Axil Life Sciences Limited,Potato,Late blight,2 gm litre of water
FUNGICIDE,Mancozeb,Corozeb 80 WP,AP-711,Corbel Chemical International Ltd.,Potato,Late blight,2 gm litre of water
FUNGICIDE,Mancozeb,Flowin HT,AP-712,Auto Crop Care Limited,Banana,Sigatoka,1 ml/Litre of water
FUNGICIDE,Mancozeb,Flowin HT,AP-712,Auto Crop Care Limited,Potato,Late blight,3.50 ml/litre of water
FUNGICIDE,Mancozeb,Flowin HT,AP-712,Auto Crop Care Limited,Mango,Anthracnose,2 ml/litre of water
FUNGICIDE,Mancozeb,Dencozeb 80 WP,AP-718,Reximco Insecticides Limited,Banana,Sigatoka,1 ml/Litre of water
FUNGICIDE,Mancozeb,Dencozeb 80 WP,AP-718,Reximco Insecticides Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Uthane 80 WP,AP-785,United Phosphorus (Bangladesh) Ltd,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Manner M-45,AP-786,SAMP Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Mancovit 80 WP,AP-787,Haychem (Bangladesh) Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Mancovit 80 WP,AP-787,Haychem (Bangladesh) Limited,Tomato,Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Mancovit 80 WP,AP-787,Haychem (Bangladesh) Limited,Onion,Purple blotch,2 gm/Litre of water
FUNGICIDE,Mancozeb,M-Power 80 WP,AP-809,Maitri Agro Industries,Banana,Sigatoka,2 gm/Litre of water
FUNGICIDE,Mancozeb,M-Power 80 WP,AP-809,Maitri Agro Industries,Mango,Anthracnose,2 gm/Litre of water
FUNGICIDE,Mancozeb,Baizeb 80 WP,AP-859,Bangladesh Agricultural Industries,Banana,Sigatoka,2 gm/Litre of water
FUNGICIDE,Mancozeb,Baizeb 80 WP,AP-859,Bangladesh Agricultural Industries,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Pestcozeb 80 WP,AP-861,Home Pest Control,Mango,"Powdery mildew, Anthracnose",2 gm/Litre of water
FUNGICIDE,Mancozeb,Onthane 80 WP,AP-965,One Agro Concern,Potato & Tomato,Early & Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Saver 80 WP,AP-970,MAP Agro Industries Limited,Tomato,Early & Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Saver 80 WP,AP-970,MAP Agro Industries Limited,Wheat,Leaf blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Kinmazeb 80 WP,AP-973,Omnichem Limited,Potato,Early & Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Goldzeb 80 WP,AP-975,Agrimax Bangladesh Limited,Potato,Early & Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Mancothane 80 WP,AP-1037,Agribusiness International,Tomato,Early & Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Mancothane 80 WP,AP-1037,Agribusiness International,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Mancothane 80 WP,AP-1037,Agribusiness International,Ground nut,Powder mildew,2 gm/Litre of water
FUNGICIDE,Mancozeb,Meena 80 WP,AP-1053,East West Chemicals Limited,Tomato,Early & Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Meena 80 WP,AP-1054,East West Chemicals Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Meena 80 WP,AP-1055,East West Chemicals Limited,Mango,Anthracnose,2 gm/Litre of water
FUNGICIDE,Mancozeb,Media 80 WP,AP-1054,Global Agrovet Limited,Tomato,Early & Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Media 80 WP,AP-1054,Global Agrovet Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Media 80 WP,AP-1054,Global Agrovet Limited,Mango,Anthracnose,2 gm/Litre of water
FUNGICIDE,Mancozeb,Bicozeb M-45 80 WP,AP-1076,Bismillah Corporation Limited,Tomato,Early & Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Bicozeb M-45 80 WP,AP-1076,Bismillah Corporation Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Orozeb 80 WP,AP-1363,Oroni International Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Kafa 80 WP,AP-1362,Intefa,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Kafa 80 WP,AP-1362,Intefa,Tomato,Early & Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Kencozeb M-45,AP-1373,S I Agro International,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Kencozeb M-46,AP-1373,S I Agro International,Tomato,Early & Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Kusum 80 WP,AP-1374,Crop Protection & Care Center,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Agrithane 80 WP,AP-1386,Agribusiness International,Onion,Purple blotch,2 gm/Litre of water
FUNGICIDE,Mancozeb,E-Zeb 80 WP,AP-1500,Eon Agro Industries Limited,Groundnut,Tikka,2 gm/Litre of water
FUNGICIDE,Mancozeb,E-Zeb 80 WP,AP-1500,Eon Agro Industries Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,E-Zeb 80 WP,AP-1500,Eon Agro Industries Limited,Tomato,Alternaria blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Ashazeb 80 WP,AP-1594,Asia Trade International,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Eco-M-45,AP-1596,Amco Agricultural Industries,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Y-thene M 45,AP-1626,Marshal Agrovet Chemical Industries Ltd,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Y-thene M 46,AP-1626,Marshal Agrovet Chemical Industries Ltd,Tomato,Alternaria blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Tyzeb 80 WP,AP-1631,Sweet Agrovet Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Merry 80 WP,AP-1683,Valent Tech Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,BGM Special,AP-1685,Larsen Chemical Industries (Pvt) Ltd,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Ascozeb 80 WP,AP-1687,Assign Crop Care Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Monozeb 80 WP,AP-1689,Mosco Marketing Company,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Percozeb 80 WP,AP-1690,Perfect Agro Care,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Percozeb 80 WP,AP-1690,Perfect Agro Care,Tomato,Alternaria blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Freshzeb 80 WP,AP-1691,Agro System Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,I-Zeb 80 WP,AP-1693,Integrated Crop Solution Bangladesh,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Mancoz 80 WP,AP-1694,Unicrop Protection Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Mancoz 80 WP,AP-1694,Unicrop Protection Limited,Mango,Powdery mildew,2 gm/Litre of water
FUNGICIDE,Mancozeb,Rexizeb 80 WP,AP-1697,Reximco Insecticides Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Rexizeb 80 WP,AP-1697,Reximco Insecticides Limited,Tomato,Alternaria blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Oppose 80 WP,AP-1698,Agro Continent Bangladesh,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Oppose 80 WP,AP-1698,Agro Continent Bangladesh,Tomato,Alternaria blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Onezeb 80 WP,AP-1700,One Agro Concern,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Greenzeb 80 WP,AP-1704,Green Harvest Limited,Tomato,Alternaria blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Ricozeb 80 WP,AP-1859,Rico Agrovet Industries Limited,Tea,Red rust,2.00 Kg
FUNGICIDE,Mancozeb,Goldman 80 WP,AP-1894,Mary Gold Agro Science,Tomato,Late & Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Goldman 80 WP,AP-1894,Mary Gold Agro Science,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,I-Then M-45 80 WP,AP-1896,Bengal Agro Chemical Industries,Tomato,Late &Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,I-Then M-45 80 WP,AP-1896,Bengal Agro Chemical Industries,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Stellazeb 80 WP,AP-1900,Raven Aqua Agriculture Limited,Tomato,Late &Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Stellazeb 80 WP,AP-1900,Raven Aqua Agriculture Limited,Banana,Sigatoka,2 gm/Litre of water
FUNGICIDE,Mancozeb,Sinozeb 80 WP,AP-1903,Supreme Seed Company,Tomato,Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Sinozeb 80 WP,AP-1903,Supreme Seed Company,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Sukria 80 WP,AP-1920,ACE Farming Solutions,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Magnate 80 WP,AP-1922,Rahman Pesticide & Chemicals Co.,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Sinewzeb 80 WP,AP-1923,Safi Agro,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Smartzeb 80 WP,AP-1925,Smart Agrovet,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Naczeb 80 WP,AP-1928,National AgriCare Import & Export Ltd,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Jazz 80 WP,AP-2001,Syngenta Bangladesh Limited,Tomato,Late &Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Jazz 80 WP,AP-2001,Syngenta Bangladesh Limited,Potato,Late blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Rekazeb 80 WP,AP-2140,T H Pesticides,Tea,"Die back, Black rot",2.00 Kg
FUNGICIDE,Mancozeb,Rekazeb 80 WP,AP-2140,T H Pesticides,Potato,Late blight,1.5 gm/Litre of water
FUNGICIDE,Mancozeb,Tazazeb 80 WP,AP-2141,R K Agro Products Limited,Tea,"Die back, Black rot",2.00 Kg
FUNGICIDE,Mancozeb,Encozeb 80 WP,AP-2142,Pioneer Agro International,Onion,Purple Bloch,2 gm/Litre of water
FUNGICIDE,Mancozeb,Encozeb 80 WP,AP-2142,Pioneer Agro International,Tomato,Late &Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Cleanzeb 80 WP,AP-2143,Clean Agro,Tomato,Late &Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Alpha Cozeb 80 WP,AP-2144,Alpha Agro Limited,Tomato,Late &Early blight,2 gm/Litre of water
FUNGICIDE,Mancozeb,Might 80 WP,AP-2145,Dreamland Agro Products,Tomato,Late &Early blight,2 gm/Litre of water
